InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555845,22115,METAL SIGN EMPIRE TEA,,6/7/2011 13:19,2.95,17015.0,united kingdom
579550,21429,RED GINGHAM ROSE JEWELLERY BOX,8.0,11/30/2011 10:48,1.95,12630.0,Finland
549117,82551,LAUNDRY 15C METAL SIGN,12.0,4/6/2011 12:56,1.45,13491.0,UK
538177,90129E,PURPLE GLASS TASSLE BAG CHARM,1.0,12/10/2010 9:51,1.66,,
542345,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.0,1/27/2011 11:55,2.95,15910.0,UK
557397,22979,PANTRY WASHING UP BRUSH,1.0,6/20/2011 11:23,1.45,17897.0,united kingdom
580983,85049A,TRADITIONAL CHRISTMAS RIBBONS,2.0,12/6/2011 16:26,2.46,,Unted Kingdom
572075,21888,BINGO SET,4.0,10/20/2011 13:55,3.75,,United Kngdom
581423,22852,,12.0,12/8/2011 15:24,4.25,16688.0,UK
541214,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24.0,1/14/2011 13:41,1.25,15570.0,UK
C574894,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6.0,11/7/2011 14:43,2.95,12597.0,Spain
548370,20677,PINK POLKADOT BOWL,4.0,3/30/2011 16:14,1.25,,United Kngdom
573286,23254,CHILDRENS CUTLERY DOLLY GIRL ,2.0,10/28/2011 14:38,4.15,,Switzerland
550474,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,,4/18/2011 13:58,5.79,,UK
540851,21232,STRAWBERRY CERAMIC TRINKET BOX,12.0,1/12/2011 9:43,1.25,12523.0,France
575039,82580,BATHROOM METAL SIGN,8.0,11/8/2011 11:53,0.55,15005.0,UK
538064,22469,HEART OF WICKER SMALL,4.0,12/9/2010 13:47,1.65,15271.0,
536522,22449,,,12/1/2010 12:49,3.35,15012.0,United Kngdom
567328,47591D,PINK FAIRY CAKE CHILDRENS APRON,8.0,9/19/2011 14:43,1.95,14356.0,United Kngdom
575003,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",,11/8/2011 11:09,4.95,15950.0,united kingdom
543040,37462E,"PET MUG, GOLDFISH",2.0,2/2/2011 17:06,0.42,17337.0,united kingdom
545166,22442,GROW YOUR OWN FLOWERS SET OF 3,1.0,2/28/2011 14:03,7.95,17027.0,united kingdom
558104,72351A,,2.0,6/26/2011 14:28,2.1,13668.0,united kingdom
546888,22279,POCKET BAG BLUE PAISLEY RED SPOT,,3/17/2011 18:15,2.46,,united kingdom
568782,23209,,10.0,9/29/2011 8:53,1.65,13985.0,United Kngdom
536681,21586,KINGS CHOICE GIANT TUBE MATCHES,3.0,12/2/2010 12:22,2.55,17287.0,
563744,23289,,8.0,8/19/2011 9:35,1.25,13266.0,united kingdom
561639,84799,,,7/28/2011 14:58,0.0,,UK
541219,20699,MOUSEY LONG LEGS SOFT TOY,,1/14/2011 14:06,2.46,,Unted Kingdom
567482,23206,,2.0,9/20/2011 13:42,1.65,16464.0,Unted Kingdom
547417,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6.0,3/23/2011 10:25,2.95,13239.0,United Kngdom
569843,23082,SET 6 PAPER TABLE LANTERN HEARTS ,,10/6/2011 13:29,3.75,14449.0,UK
544479,22668,,50.0,2/21/2011 10:28,2.55,14646.0,Netherlands
555573,22156,HEART DECORATION WITH PEARLS ,4.0,6/5/2011 15:46,0.85,15349.0,UK
563237,23321,SMALL WHITE HEART OF WICKER,12.0,8/15/2011 9:57,1.65,14321.0,Unted Kingdom
572758,20719,WOODLAND CHARLOTTE BAG,5.0,10/25/2011 18:39,1.63,,united kingdom
581439,22456,NATURAL SLATE CHALKBOARD LARGE ,,12/8/2011 16:30,9.96,,united kingdom
563557,22615,,,8/17/2011 13:33,0.29,,UK
538566,22683,FRENCH BLUE METAL DOOR SIGN 8,1.0,12/13/2010 11:21,2.51,,Unted Kingdom
543277,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,,2/6/2011 14:33,2.95,15808.0,Unted Kingdom
544460,21383,PACK OF 12 STICKY BUNNIES,6.0,2/20/2011 14:01,0.65,16931.0,united kingdom
571714,23091,ZINC HERB GARDEN CONTAINER,1.0,10/18/2011 17:00,12.46,,United Kngdom
560833,23301,GARDENERS KNEELING PAD KEEP CALM ,,7/21/2011 12:14,1.65,16891.0,United Kngdom
553174,22966,GINGERBREAD MAN COOKIE CUTTER,2.0,5/15/2011 11:04,1.25,16206.0,UK
574304,21896,POTTING SHED TWINE,2.0,11/3/2011 16:30,2.1,14428.0,United Kngdom
551339,84637,KITCHEN FLOWER POTS WALL PLAQUE,1.0,4/27/2011 17:18,4.96,,United Kngdom
554089,22668,PINK BABY BUNTING,5.0,5/22/2011 12:16,2.95,13527.0,Unted Kingdom
578534,22792,FLUTED ANTIQUE CANDLE HOLDER,24.0,11/24/2011 14:51,0.85,,UK
575731,23321,SMALL WHITE HEART OF WICKER,2.0,11/10/2011 20:01,1.65,13230.0,UK
567668,20839,FRENCH PAISLEY CUSHION COVER ,3.0,9/21/2011 15:29,3.29,,UK
569846,21912,VINTAGE SNAKES & LADDERS,4.0,10/6/2011 13:42,3.75,13422.0,
539453,21331,MOROCCAN BEATEN METAL DISH LARGE,,12/17/2010 17:08,25.49,,UK
552290,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,3.0,5/8/2011 13:32,0.65,16007.0,United Kngdom
574468,23526,,4.0,11/4/2011 11:54,5.95,18172.0,Unted Kingdom
539631,22083,PAPER CHAIN KIT RETROSPOT,1.0,12/20/2010 15:03,5.91,,united kingdom
568894,23206,LUNCH BAG APPLE DESIGN,1.0,9/29/2011 13:04,1.65,17528.0,United Kngdom
544824,21623,,2.0,2/24/2011 9:32,9.95,17139.0,
541597,22659,LUNCH BOX I LOVE LONDON,64.0,1/19/2011 16:19,1.65,,United Kngdom
557502,22977,DOLLY GIRL CHILDRENS EGG CUP,2.0,6/20/2011 15:32,2.46,,Unted Kingdom
538145,22763,KEY CABINET MA CAMPAGNE,2.0,12/9/2010 16:08,9.95,15211.0,UK
579273,23374,RED SPOT PAPER GIFT BAG,10.0,11/29/2011 10:00,0.82,15197.0,United Kngdom
537638,85185B,PINK HORSE SOCK PUPPET,1.0,12/7/2010 15:28,5.91,,United Kngdom
543108,84800L,LARGE WHITE/PINK ROSE ART FLOWER,,2/3/2011 12:37,2.12,14085.0,UK
C559983,23082,SET 6 PAPER TABLE LANTERN HEARTS ,-12.0,7/14/2011 11:41,3.75,14562.0,Unted Kingdom
563561,23050,RECYCLED ACAPULCO MAT GREEN,4.0,8/17/2011 14:02,8.25,18073.0,UK
570404,21034,,2.0,10/10/2011 12:50,0.95,16395.0,
539718,22469,HEART OF WICKER SMALL,3.0,12/21/2010 13:06,3.36,,Unted Kingdom
543182,22676,FRENCH BLUE METAL DOOR SIGN 1,,2/4/2011 10:40,2.46,,united kingdom
566669,22457,,6.0,9/14/2011 11:36,2.95,18065.0,United Kngdom
575491,22399,,1.0,11/9/2011 17:47,1.25,15531.0,UK
566200,22210,WOOD STAMP SET BEST WISHES,1.0,9/9/2011 14:14,0.83,16910.0,
569414,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,10/4/2011 10:11,8.29,,united kingdom
567917,20832,RED FLOCK LOVE HEART PHOTO FRAME,,9/22/2011 17:19,0.39,14298.0,United Kngdom
555275,46776D,WOVEN SUNSET CUSHION COVER ,,6/1/2011 17:18,4.13,,United Kngdom
553541,22507,MEMO BOARD RETROSPOT  DESIGN,1.0,5/17/2011 15:33,10.79,,Unted Kingdom
560882,23236,DOILEY STORAGE TIN,6.0,7/21/2011 15:47,2.89,17213.0,united kingdom
570288,22142,,4.0,10/10/2011 11:47,1.45,16960.0,UK
562370,POST,,4.0,8/4/2011 14:20,18.0,,Germany
544597,22938,CUPCAKE LACE PAPER SET 6,,2/21/2011 17:42,1.95,16014.0,united kingdom
565584,23252,VINTAGE RED ENAMEL TRIM JUG ,,9/5/2011 13:10,3.75,14243.0,Unted Kingdom
559893,22826,LOVE SEAT ANTIQUE WHITE METAL,2.0,7/13/2011 12:06,85.0,14498.0,United Kngdom
547072,21238,RED RETROSPOT CUP,8.0,3/20/2011 14:01,0.85,13592.0,united kingdom
569132,21918,,8.0,9/30/2011 13:54,0.42,17757.0,united kingdom
544597,22417,PACK OF 60 SPACEBOY CAKE CASES,1.0,2/21/2011 17:42,0.55,16014.0,united kingdom
563590,22978,PANTRY ROLLING PIN,180.0,8/17/2011 20:02,4.02,17450.0,
572540,22386,JUMBO BAG PINK POLKADOT,10.0,10/24/2011 16:17,4.13,,United Kngdom
551161,21155,RED RETROSPOT PEG BAG,6.0,4/26/2011 15:26,2.55,18183.0,united kingdom
538566,35961,,5.0,12/13/2010 11:21,1.66,,Unted Kingdom
543293,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,2/7/2011 11:20,1.69,,Unted Kingdom
542727,21915,RED  HARMONICA IN BOX ,1.0,1/31/2011 15:09,1.25,17604.0,UK
566816,22629,SPACEBOY LUNCH BOX ,24.0,9/15/2011 10:53,1.95,12731.0,France
566394,22383,LUNCH BAG SUKI DESIGN ,10.0,9/12/2011 12:45,1.65,13650.0,Unted Kingdom
573100,22622,,4.0,10/27/2011 14:49,11.95,17528.0,Unted Kingdom
568647,23169,CLASSIC GLASS COOKIE JAR,6.0,9/28/2011 11:48,4.15,16157.0,united kingdom
539663,22621,TRADITIONAL KNITTING NANCY,1.0,12/21/2010 10:26,1.45,17961.0,united kingdom
579572,22423,REGENCY CAKESTAND 3 TIER,2.0,11/30/2011 11:49,12.75,15394.0,Unted Kingdom
539754,47566,PARTY BUNTING,1.0,12/21/2010 16:06,4.65,12748.0,UK
563717,23291,DOLLY GIRL CHILDRENS CUP,3.0,8/18/2011 16:16,1.25,,United Kngdom
550297,22716,CARD CIRCUS PARADE,12.0,4/15/2011 15:58,0.42,14056.0,Unted Kingdom
557070,21155,RED RETROSPOT PEG BAG,6.0,6/16/2011 15:28,2.55,14755.0,UK
547809,21990,MODERN FLORAL STATIONERY SET,1.0,3/25/2011 13:54,2.95,12748.0,UK
550193,47591D,PINK FAIRY CAKE CHILDRENS APRON,8.0,4/15/2011 9:27,1.95,,United Kngdom
548512,22860,EASTER TIN CHICKS PINK DAISY,2.0,3/31/2011 15:54,1.65,14410.0,UK
570187,22633,HAND WARMER UNION JACK,,10/7/2011 15:09,4.13,,UK
571857,22185,SLATE TILE NATURAL HANGING,12.0,10/19/2011 13:38,1.65,15468.0,UK
550488,22312,OFFICE MUG WARMER POLKADOT,5.0,4/18/2011 14:27,2.95,16729.0,united kingdom
568896,22882,NUMBER TILE VINTAGE FONT 3,2.0,9/29/2011 13:13,1.95,,United Kngdom
537641,21156,,,12/7/2010 15:32,4.21,,united kingdom
571828,22573,STAR WOODEN CHRISTMAS DECORATION,10.0,10/19/2011 11:52,0.85,16440.0,united kingdom
571714,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2.0,10/18/2011 17:00,1.25,,
542631,21447,12 IVORY ROSE PEG PLACE SETTINGS,6.0,1/31/2011 10:09,1.25,12841.0,Unted Kingdom
575629,22539,MINI JIGSAW DOLLY GIRL,24.0,11/10/2011 13:34,0.42,12599.0,France
542536,22725,,3.0,1/28/2011 13:37,8.29,,Unted Kingdom
562517,22908,PACK OF 20 NAPKINS RED APPLES,1.0,8/5/2011 12:27,0.85,15719.0,Unted Kingdom
558777,22961,JAM MAKING SET PRINTED,2.0,7/4/2011 10:23,3.29,,UK
571443,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,8.0,10/17/2011 13:43,1.65,17785.0,United Kngdom
549558,22918,HERB MARKER PARSLEY,1.0,4/10/2011 13:21,0.65,15058.0,united kingdom
552038,21212,PACK OF 72 RETROSPOT CAKE CASES,240.0,5/6/2011 8:08,0.42,14156.0,EIRE
563565,22436,12 COLOURED PARTY BALLOONS,5.0,8/17/2011 14:22,0.65,17338.0,united kingdom
552265,23200,,3.0,5/8/2011 11:41,2.08,14161.0,Unted Kingdom
575166,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24.0,11/8/2011 17:09,0.29,17022.0,United Kngdom
578344,23370,SET 36 COLOURING PENCILS DOILY,,11/24/2011 9:21,2.46,,
567507,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4.0,9/20/2011 14:46,2.46,,Unted Kingdom
553858,23298,SPOTTY BUNTING,3.0,5/19/2011 13:35,4.95,,UK
551547,20719,WOODLAND CHARLOTTE BAG,36.0,5/3/2011 9:44,2.46,,United Kngdom
562553,90214K,"LETTER ""K"" BLING KEY RING",1.0,8/5/2011 16:34,0.83,,
541516,21219,SET/4 BADGES BALLOON GIRL,,1/18/2011 17:34,0.83,,united kingdom
539256,21518,,,12/16/2010 14:27,0.42,,United Kngdom
571498,82482,WOODEN PICTURE FRAME WHITE FINISH,1.0,10/17/2011 15:06,2.95,,united kingdom
552824,22970,LONDON BUS COFFEE MUG,6.0,5/11/2011 13:16,2.55,14056.0,united kingdom
578155,22866,,,11/23/2011 11:32,2.1,,UK
581104,23403,LETTER HOLDER HOME SWEET HOME,8.0,12/7/2011 12:11,3.75,13668.0,UK
576249,22413,METAL SIGN TAKE IT OR LEAVE IT ,4.0,11/14/2011 13:47,2.95,17811.0,Unted Kingdom
557349,22467,,6.0,6/20/2011 10:34,2.55,16717.0,Unted Kingdom
559817,22315,200 RED + WHITE BENDY STRAWS,4.0,7/12/2011 16:20,1.25,,united kingdom
565143,20727,LUNCH BAG  BLACK SKULL.,,9/1/2011 13:47,1.65,17386.0,United Kngdom
563821,21650,ASSORTED TUTTI FRUTTI BRACELET,192.0,8/19/2011 12:06,0.19,,united kingdom
545719,22797,CHEST OF DRAWERS GINGHAM HEART ,2.0,3/7/2011 10:28,16.95,13344.0,United Kngdom
538177,21850,,,12/10/2010 9:51,4.21,,united kingdom
538659,21351,CINAMMON & ORANGE WREATH,2.0,12/13/2010 15:36,6.75,14625.0,Unted Kingdom
574074,21935,SUKI  SHOULDER BAG,,11/2/2011 15:33,1.63,,United Kngdom
566744,85127,SMALL SQUARE CUT GLASS CANDLESTICK,20.0,9/14/2011 15:11,4.95,14177.0,Unted Kingdom
555524,22699,ROSES REGENCY TEACUP AND SAUCER ,6.0,6/5/2011 11:37,2.95,,UK
537047,22593,CHRISTMAS GINGHAM STAR,,12/5/2010 11:02,0.85,13069.0,
551849,22149,FELTCRAFT 6 FLOWER FRIENDS,6.0,5/4/2011 14:33,2.1,16258.0,
578479,22745,POPPY'S PLAYHOUSE BEDROOM ,,11/24/2011 12:48,2.1,15858.0,United Kngdom
577106,23389,SPACEBOY MINI BACKPACK,,11/17/2011 17:18,4.15,14456.0,Unted Kingdom
545578,22570,FELTCRAFT CUSHION RABBIT,4.0,3/3/2011 19:21,3.75,,united kingdom
559051,23110,PARISIENNE KEY CABINET ,1.0,7/5/2011 16:47,12.46,,United Kngdom
541422,21846,,2.0,1/17/2011 17:48,1.63,,
556671,20997,ROSE DU SUD CUSHION COVER ,1.0,6/13/2011 16:33,4.95,17841.0,UK
536796,22435,,,12/2/2010 15:46,1.25,15574.0,Unted Kingdom
552170,20724,RED RETROSPOT CHARLOTTE BAG,10.0,5/6/2011 12:53,0.85,16458.0,united kingdom
569374,46118,FUNKY MONKEY CUSHION COVER,1.0,10/3/2011 16:14,4.13,,united kingdom
553351,22993,SET OF 4 PANTRY JELLY MOULDS,6.0,5/16/2011 13:35,1.25,18118.0,United Kngdom
561894,22616,PACK OF 12 LONDON TISSUES ,1.0,7/31/2011 15:00,0.29,14456.0,Unted Kingdom
556083,22781,GUMBALL MAGAZINE RACK,1.0,6/8/2011 15:23,14.96,,UK
556056,21871,SAVE THE PLANET MUG,2.0,6/8/2011 13:35,1.25,17841.0,UK
565408,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,,9/4/2011 11:12,2.08,16813.0,United Kngdom
540550,22845,VINTAGE CREAM CAT FOOD CONTAINER,2.0,1/10/2011 9:11,6.35,12539.0,Spain
574076,23564,,3.0,11/2/2011 15:38,2.46,,Unted Kingdom
554795,20718,RED RETROSPOT SHOPPER BAG,10.0,5/26/2011 12:46,1.25,14210.0,Unted Kingdom
567821,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,5.0,9/22/2011 12:45,0.65,,united kingdom
578901,21813,GARLAND WITH STARS AND BELLS,1.0,11/27/2011 11:47,4.95,,United Kngdom
548167,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,,3/29/2011 13:45,2.46,,
545105,22367,CHILDRENS APRON SPACEBOY DESIGN,8.0,2/28/2011 11:58,1.95,12598.0,France
564835,22343,,2.0,8/30/2011 12:31,1.63,,UK
572552,20652,BLUE POLKADOT LUGGAGE TAG ,1.0,10/24/2011 17:07,2.46,14096.0,Unted Kingdom
578086,23432,PRETTY HANGING QUILTED HEARTS,,11/22/2011 16:43,0.83,17519.0,United Kngdom
544940,22989,,,2/25/2011 10:19,3.25,16592.0,united kingdom
573083,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,,10/27/2011 14:22,0.85,13735.0,United Kngdom
571713,23566,EGG CUP MILKMAID HEIDI,2.0,10/18/2011 16:58,2.46,,Unted Kingdom
560783,22453,MEASURING TAPE BABUSHKA BLUE,6.0,7/21/2011 10:24,2.95,15108.0,European Community
563917,22993,,2.0,8/21/2011 13:46,1.25,14572.0,united kingdom
579187,21671,RED SPOT CERAMIC DRAWER KNOB,2.0,11/28/2011 15:31,3.29,,Unted Kingdom
574317,23185,,,11/3/2011 18:49,0.29,,United Kngdom
580875,22405,MONEY BOX POCKET MONEY DESIGN,12.0,12/6/2011 12:11,0.39,,United Kngdom
572860,21213,PACK OF 72 SKULL CAKE CASES,24.0,10/26/2011 12:42,0.55,17470.0,Unted Kingdom
574714,22904,CALENDAR PAPER CUT DESIGN,3.0,11/6/2011 14:29,2.95,15427.0,UK
547273,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0,3/22/2011 11:05,8.5,14530.0,UK
576518,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2.0,11/15/2011 12:25,2.95,16361.0,UK
562516,23082,,6.0,8/5/2011 12:25,3.75,15129.0,Unted Kingdom
C550648,22697,GREEN REGENCY TEACUP AND SAUCER,,4/19/2011 16:36,2.95,13134.0,Unted Kingdom
C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,,11/8/2011 12:39,1.45,,Germany
548337,22384,LUNCH BAG PINK POLKADOT,2.0,3/30/2011 14:06,1.65,18198.0,Unted Kingdom
572474,23311,,6.0,10/24/2011 13:36,2.55,17423.0,United Kngdom
551417,21506,"FANCY FONT BIRTHDAY CARD, ",12.0,4/28/2011 13:41,0.42,15632.0,united kingdom
C543837,22698,PINK REGENCY TEACUP AND SAUCER,-1.0,2/14/2011 10:56,2.95,14431.0,United Kngdom
565672,22469,HEART OF WICKER SMALL,12.0,9/6/2011 9:34,1.65,17700.0,united kingdom
555200,21894,POTTING SHED SEED ENVELOPES,10.0,6/1/2011 12:05,1.25,17315.0,Unted Kingdom
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4.0,2/3/2011 19:32,1.95,13208.0,
537240,85175,CACTI T-LIGHT CANDLES,1.0,12/6/2010 10:08,13.57,,United Kngdom
545037,48116,DOORMAT MULTICOLOUR STRIPE,2.0,2/27/2011 10:02,7.95,14532.0,UK
536605,22271,FELTCRAFT DOLL ROSIE,6.0,12/2/2010 8:52,2.95,13715.0,united kingdom
561389,21821,,6.0,7/27/2011 9:37,3.75,12971.0,united kingdom
561515,21746,SMALL RED RETROSPOT WINDMILL,2.0,7/27/2011 15:16,2.46,,UK
572220,21989,,2.0,10/21/2011 13:24,0.85,17800.0,UK
553363,22488,,12.0,5/16/2011 14:19,1.65,13650.0,Unted Kingdom
575117,47559B,TEA TIME OVEN GLOVE,1.0,11/8/2011 14:22,1.25,12748.0,United Kngdom
559678,23182,TOILET SIGN OCCUPIED OR VACANT,2.0,7/11/2011 14:43,0.83,,United Kngdom
C552805,22896,,-6.0,5/11/2011 12:34,2.55,14149.0,UK
578827,21934,SKULL SHOULDER BAG,6.0,11/25/2011 14:25,1.63,,United Kngdom
575326,84946,ANTIQUE SILVER T-LIGHT GLASS,12.0,11/9/2011 13:47,1.25,12532.0,France
576690,22810,SET OF 6 T-LIGHTS SNOWMEN,,11/16/2011 12:19,2.95,15900.0,UK
564558,22414,DOORMAT NEIGHBOURHOOD WITCH ,2.0,8/26/2011 8:59,7.95,12704.0,Finland
556926,85132C,CHARLIE AND LOLA FIGURES TINS,,6/15/2011 14:26,1.95,16324.0,UK
551718,22360,GLASS JAR ENGLISH CONFECTIONERY,,5/3/2011 16:06,5.79,,
537434,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1.0,12/6/2010 16:57,5.06,,united kingdom
542619,22554,PLASTERS IN TIN WOODLAND ANIMALS,4.0,1/30/2011 15:54,1.65,13869.0,Unted Kingdom
581439,22069,BROWN  PIRATE TREASURE CHEST ,2.0,12/8/2011 16:30,3.29,,United Kngdom
574043,20725,,,11/2/2011 13:13,1.65,,
543812,21058,PARTY INVITES WOODLAND,,2/13/2011 14:40,0.85,17472.0,Unted Kingdom
541695,21631,HIPPY CHIC DECORATIVE PARASOL,2.0,1/20/2011 18:01,8.29,,Unted Kingdom
540255,22951,60 CAKE CASES DOLLY GIRL DESIGN,,1/5/2011 16:50,1.28,,Unted Kingdom
559979,16054,POPART RECT PENCIL SHARPENER ASST,,7/14/2011 11:20,0.12,14862.0,United Kngdom
541596,21985,,24.0,1/19/2011 16:18,0.29,,United Kngdom
573585,23566,EGG CUP MILKMAID HEIDI,,10/31/2011 14:41,2.46,,United Kngdom
541279,84050,PINK HEART SHAPE EGG FRYING PAN,12.0,1/17/2011 11:55,1.65,18223.0,United Kngdom
568703,21098,CHRISTMAS TOILET ROLL,4.0,9/28/2011 15:21,1.25,12748.0,Unted Kingdom
575219,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,16.0,11/9/2011 11:17,3.75,17511.0,Unted Kingdom
571931,21617,4 LILY  BOTANICAL DINNER CANDLES,2.0,10/19/2011 16:59,3.29,,united kingdom
546656,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,,3/15/2011 14:19,2.46,,united kingdom
570374,22632,HAND WARMER RED RETROSPOT,2.0,10/10/2011 12:34,2.1,14719.0,United Kngdom
538524,21993,FLORAL FOLK STATIONERY SET,3.0,12/13/2010 9:35,2.51,,Unted Kingdom
571923,23296,SET OF 6 TEA TIME BAKING CASES,,10/19/2011 16:24,1.25,12685.0,France
574532,22487,WHITE WOOD GARDEN PLANT LADDER,,11/4/2011 14:19,9.95,15676.0,Unted Kingdom
562652,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,8/8/2011 13:34,3.75,14844.0,united kingdom
543382,22072,RED RETROSPOT TEA CUP AND SAUCER ,3.0,2/7/2011 16:21,3.75,14030.0,united kingdom
552695,23126,FELTCRAFT GIRL AMELIE KIT,4.0,5/10/2011 15:31,4.95,16320.0,Unspecified
560299,23076,ICE CREAM SUNDAE LIP GLOSS,,7/18/2011 10:28,1.25,17593.0,Unted Kingdom
560991,22556,PLASTERS IN TIN CIRCUS PARADE ,12.0,7/22/2011 13:29,1.65,12438.0,Norway
544693,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,2/23/2011 9:25,4.95,15397.0,
546648,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,3/15/2011 14:15,7.46,,Unted Kingdom
543358,21212,PACK OF 72 RETROSPOT CAKE CASES,2.0,2/7/2011 14:04,1.25,,Unted Kingdom
543909,22521,CHILDS GARDEN TROWEL PINK,1.0,2/14/2011 12:32,1.63,,Unted Kingdom
581219,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,5.0,12/8/2011 9:28,4.13,,Unted Kingdom
546933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,,3/18/2011 11:02,0.0,,united kingdom
547357,85213,MINI  ZINC GARDEN DECORATIONS ,12.0,3/22/2011 12:15,0.85,17613.0,United Kngdom
556484,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2.0,6/12/2011 13:17,1.25,,United Kngdom
537372,48111,,,12/6/2010 12:52,7.95,,Unted Kingdom
541835,82486,WOOD S/3 CABINET ANT WHITE FINISH,,1/23/2011 10:15,7.95,17243.0,united kingdom
580875,22314,OFFICE MUG WARMER CHOC+BLUE,12.0,12/6/2011 12:11,1.25,17744.0,Unted Kingdom
558475,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,,6/29/2011 15:58,2.46,,united kingdom
566950,22384,LUNCH BAG PINK POLKADOT,10.0,9/15/2011 16:34,1.65,17594.0,United Kngdom
547418,84531B,,6.0,3/23/2011 10:25,0.39,,Unted Kingdom
558096,20654,FIRST CLASS LUGGAGE TAG ,1.0,6/26/2011 13:24,1.25,15532.0,United Kngdom
537382,21817,GLITTER CHRISTMAS TREE,3.0,12/6/2010 13:13,0.85,,
581414,23415,HOME SWEET HOME HOOK,3.0,12/8/2011 14:39,0.39,14730.0,united kingdom
565378,23206,,1.0,9/2/2011 15:16,5.63,,
549628,84596L,BISCUITS SMALL BOWL LIGHT BLUE,72.0,4/11/2011 11:43,0.42,13798.0,United Kngdom
562565,85131C,BEADED CRYSTAL HEART BLUE ON STICK,3.0,8/7/2011 10:45,1.25,16206.0,Unted Kingdom
548714,22168,ORGANISER WOOD ANTIQUE WHITE ,1.0,4/3/2011 15:07,8.5,17337.0,united kingdom
552666,20984,12 PENCILS TALL TUBE POSY,1.0,5/10/2011 15:05,1.63,,UK
544074,85014B,RED RETROSPOT UMBRELLA,2.0,2/15/2011 14:49,5.95,14156.0,EIRE
569546,22666,,1.0,10/4/2011 16:39,2.95,15276.0,United Kngdom
560921,22457,NATURAL SLATE HEART CHALKBOARD ,6.0,7/21/2011 19:17,2.95,16224.0,united kingdom
580025,23135,SMALL ZINC HEART WALL ORGANISER,1.0,12/1/2011 11:53,5.75,15021.0,United Kngdom
577298,23173,REGENCY TEAPOT ROSES ,,11/18/2011 12:49,9.95,14299.0,UK
580115,85094,CANDY SPOT EGG WARMER RABBIT,1.0,12/1/2011 16:22,0.83,,Unted Kingdom
579692,22670,FRENCH WC SIGN BLUE METAL,24.0,11/30/2011 14:05,1.25,12433.0,Norway
571028,23275,SET OF 3 HANGING OWLS OLLIE BEAK,,10/13/2011 12:21,1.25,16770.0,Unted Kingdom
575516,22299,PIG KEYRING WITH LIGHT & SOUND ,24.0,11/10/2011 10:45,1.25,17340.0,
541497,22031,,2.0,1/18/2011 15:19,0.42,,united kingdom
546531,85206A,CREAM FELT EASTER EGG BASKET,12.0,3/14/2011 13:35,1.65,15738.0,United Kngdom
536544,22569,FELTCRAFT CUSHION BUTTERFLY,,12/1/2010 14:32,7.62,,United Kngdom
574751,23227,,,11/7/2011 9:13,1.25,17164.0,UK
569568,21558,SKULL LUNCH BOX WITH CUTLERY ,6.0,10/5/2011 9:57,2.55,12700.0,France
554065,20963,APPLE BATH SPONGE,30.0,5/22/2011 10:39,1.25,18287.0,Unted Kingdom
572552,22468,BABUSHKA LIGHTS STRING OF 10,1.0,10/24/2011 17:07,13.29,14096.0,
551339,22698,PINK REGENCY TEACUP AND SAUCER,,4/27/2011 17:18,5.79,,United Kngdom
545182,17096,ASSORTED LAQUERED INCENSE HOLDERS,24.0,2/28/2011 14:48,0.21,14046.0,UK
577358,21731,RED TOADSTOOL LED NIGHT LIGHT,5.0,11/18/2011 15:59,3.29,,UK
553856,22094,RED RETROSPOT TISSUE BOX,1.0,5/19/2011 13:28,1.25,16813.0,United Kngdom
