InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545220,22960,JAM MAKING SET WITH JARS,6,3/1/2011 8:30,4.25,14620.0,United Kingdom
552296,22556,PLASTERS IN TIN CIRCUS PARADE ,3,5/8/2011 14:09,1.65,15518.0,United Kingdom
561005,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,3,7/22/2011 14:53,1.65,17961.0,United Kingdom
571743,22583,PACK OF 6 HANDBAG GIFT BOXES,1,10/19/2011 10:38,2.55,15853.0,United Kingdom
576865,22116,METAL SIGN HIS DINNER IS SERVED,1,11/16/2011 16:08,0.79,12748.0,United Kingdom
577297,22329,ROUND CONTAINER SET OF 5 RETROSPOT,4,11/18/2011 12:48,1.65,14593.0,United Kingdom
544571,22972,CHILDREN'S SPACEBOY MUG,12,2/21/2011 13:07,1.65,15146.0,United Kingdom
567954,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,9/23/2011 8:30,0.39,13004.0,United Kingdom
556023,21621,VINTAGE UNION JACK BUNTING,2,6/8/2011 12:21,8.5,14527.0,United Kingdom
564974,23199,JUMBO BAG APPLES,1,8/31/2011 15:32,4.13,,United Kingdom
556474,23203,JUMBO BAG DOILEY PATTERNS,2,6/12/2011 12:01,2.08,16007.0,United Kingdom
574741,84879,ASSORTED COLOUR BIRD ORNAMENT,8,11/6/2011 16:13,1.69,15993.0,United Kingdom
558475,21943,CAKES AND RABBITS DESIGN FLANNEL ,2,6/29/2011 15:58,0.83,,United Kingdom
568158,23294,SET OF 6 SNACK LOAF BAKING CASES,8,9/25/2011 12:22,0.83,16133.0,United Kingdom
581131,23199,JUMBO BAG APPLES,3,12/7/2011 12:51,2.08,16393.0,United Kingdom
558540,22776,SWEETHEART CAKESTAND 3 TIER,3,6/30/2011 12:15,9.95,17706.0,United Kingdom
538863,20617,FIRST CLASS PASSPORT COVER ,2,12/14/2010 14:15,2.1,16919.0,United Kingdom
548714,21294,ETCHED GLASS COASTER,6,4/3/2011 15:07,0.39,17337.0,United Kingdom
540681,20832,RED FLOCK LOVE HEART PHOTO FRAME,2,1/10/2011 16:25,0.81,,United Kingdom
541241,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,1/16/2011 11:08,2.95,13782.0,United Kingdom
568314,23439,HAND WARMER RED LOVE HEART,2,9/26/2011 12:58,2.1,14387.0,United Kingdom
540859,22149,FELTCRAFT 6 FLOWER FRIENDS,6,1/12/2011 10:58,2.1,17965.0,United Kingdom
580983,23344,JUMBO BAG 50'S CHRISTMAS ,7,12/6/2011 16:26,4.13,,United Kingdom
579187,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,11/28/2011 15:31,7.46,,United Kingdom
551976,48187,DOORMAT NEW ENGLAND,30,5/5/2011 13:29,6.75,15061.0,United Kingdom
569027,23391, I LOVE LONDON MINI BACKPACK,8,9/30/2011 10:19,4.15,13089.0,United Kingdom
577537,21422,PORCELAIN ROSE SMALL,16,11/20/2011 14:17,0.85,14860.0,United Kingdom
574074,23407,SET OF 2 TRAYS HOME SWEET HOME,1,11/2/2011 15:33,16.63,,United Kingdom
556474,22356,CHARLOTTE BAG PINK POLKADOT,1,6/12/2011 12:01,0.85,16007.0,United Kingdom
559774,22138,BAKING SET 9 PIECE RETROSPOT ,1,7/12/2011 11:37,4.95,18122.0,United Kingdom
576089,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,11/14/2011 8:56,1.25,17663.0,United Kingdom
577721,17003,BROCADE RING PURSE ,36,11/21/2011 12:24,0.39,13167.0,United Kingdom
565463,22950,36 DOILIES VINTAGE CHRISTMAS,24,9/5/2011 9:45,1.45,13748.0,United Kingdom
546782,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,3/17/2011 9:13,2.95,15291.0,United Kingdom
579512,23241,TREASURE TIN GYMKHANA DESIGN,1,11/29/2011 16:47,4.13,,United Kingdom
568565,23000,TRAVEL CARD WALLET TRANSPORT,1,9/27/2011 17:31,0.42,,United Kingdom
576300,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,11/14/2011 14:39,3.75,15058.0,United Kingdom
568987,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,9/29/2011 15:58,1.45,12709.0,Germany
536409,22112,CHOCOLATE HOT WATER BOTTLE,1,12/1/2010 11:45,4.95,17908.0,United Kingdom
559338,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,7/7/2011 16:30,2.08,,United Kingdom
546973,22355,CHARLOTTE BAG SUKI DESIGN,5,3/18/2011 12:07,2.46,,United Kingdom
537666,22178,VICTORIAN GLASS HANGING T-LIGHT,14,12/7/2010 18:36,2.51,,United Kingdom
569364,51014L,"FEATHER PEN,LIGHT PINK",48,10/3/2011 15:10,0.39,13167.0,United Kingdom
543826,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2/14/2011 9:41,3.29,,United Kingdom
546406,84923,PINK BUTTERFLY HANDBAG W BOBBLES,4,3/11/2011 16:21,4.13,,United Kingdom
565579,85099B,JUMBO BAG RED RETROSPOT,2,9/5/2011 12:35,2.08,18283.0,United Kingdom
548165,22282,12 EGG HOUSE PAINTED WOOD,1,3/29/2011 13:44,24.96,,United Kingdom
C564905,POST,POSTAGE,-1,8/31/2011 12:16,87.4,17450.0,United Kingdom
559295,23245,SET OF 3 REGENCY CAKE TINS,4,7/7/2011 12:32,4.95,12362.0,Belgium
573496,22382,LUNCH BAG SPACEBOY DESIGN ,1,10/31/2011 11:59,1.65,17841.0,United Kingdom
539470,20963,APPLE BATH SPONGE,2,12/19/2010 14:03,1.25,14472.0,United Kingdom
556112,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,6/9/2011 9:28,1.25,13265.0,United Kingdom
541695,21790,VINTAGE SNAP CARDS,1,1/20/2011 18:01,1.63,,United Kingdom
549967,82552,WASHROOM METAL SIGN,24,4/13/2011 14:21,1.45,17873.0,United Kingdom
545545,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,3/3/2011 15:02,0.85,17841.0,United Kingdom
539551,21355,TOAST ITS - I LOVE YOU ,12,12/20/2010 11:38,1.25,12721.0,France
569649,21931,JUMBO STORAGE BAG SUKI,100,10/5/2011 12:42,1.74,16029.0,United Kingdom
543463,82599,FANNY'S REST STOPMETAL SIGN,3,2/8/2011 14:06,2.1,15311.0,United Kingdom
565224,20726,LUNCH BAG WOODLAND,3,9/1/2011 19:11,1.65,14713.0,United Kingdom
546117,20752,BLUE POLKADOT WASHING UP GLOVES,2,3/9/2011 13:56,2.1,16771.0,United Kingdom
544455,22621,TRADITIONAL KNITTING NANCY,4,2/20/2011 13:18,1.45,13097.0,United Kingdom
565847,21803,CHRISTMAS TREE STAR DECORATION,1,9/7/2011 12:44,0.83,,United Kingdom
556791,23032,DRAWER KNOB CRACKLE GLAZE IVORY,3,6/14/2011 13:51,1.65,16928.0,United Kingdom
568050,22097,SWALLOW SQUARE TISSUE BOX,1,9/23/2011 12:38,0.39,15901.0,United Kingdom
550821,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,4/21/2011 8:54,3.25,12506.0,France
578349,22262,FELT EGG COSY CHICKEN,12,11/24/2011 9:50,0.85,14539.0,United Kingdom
575930,22599,CHRISTMAS MUSICAL ZINC STAR,2,11/11/2011 17:58,0.83,,United Kingdom
573421,22813,PACK 3 BOXES BIRD PANNETONE ,12,10/31/2011 9:50,1.95,14292.0,United Kingdom
540953,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,1/12/2011 13:16,1.25,14587.0,United Kingdom
540458,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,1/7/2011 12:28,2.95,12501.0,Germany
575325,84581,DOG TOY WITH PINK CROCHET SKIRT,1,11/9/2011 13:46,3.75,17293.0,United Kingdom
567846,82482,WOODEN PICTURE FRAME WHITE FINISH,6,9/22/2011 13:13,2.95,13486.0,United Kingdom
550826,23182,TOILET SIGN OCCUPIED OR VACANT,24,4/21/2011 10:12,0.83,17158.0,United Kingdom
C577383,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-1,11/18/2011 16:48,1.25,13091.0,United Kingdom
561861,21533,RETROSPOT LARGE MILK JUG,12,7/31/2011 10:28,4.25,16839.0,United Kingdom
558877,22431,WATERING CAN BLUE ELEPHANT,1,7/4/2011 13:50,1.95,17841.0,United Kingdom
568696,22716,CARD CIRCUS PARADE,12,9/28/2011 14:56,0.42,13842.0,United Kingdom
541497,85059,FRENCH ENAMEL WATER BASIN,1,1/18/2011 15:19,3.29,,United Kingdom
556222,22440,BALLOON WATER BOMB PACK OF 35,20,6/9/2011 14:23,0.42,17522.0,United Kingdom
567878,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,9/22/2011 14:42,8.5,16910.0,United Kingdom
554704,23174,REGENCY SUGAR BOWL GREEN,6,5/26/2011 10:09,4.15,15658.0,United Kingdom
566240,72598,SET/12 TAPER CANDLES,9,9/11/2011 11:29,0.85,14508.0,United Kingdom
550158,21876,POTTERING MUG,12,4/14/2011 15:39,1.25,13989.0,United Kingdom
557112,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,6/16/2011 16:31,2.46,,United Kingdom
578270,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,11/23/2011 13:39,5.79,14096.0,United Kingdom
564561,23352,ROLL WRAP 50'S RED CHRISTMAS ,72,8/26/2011 9:55,1.04,13340.0,United Kingdom
557645,22550,HOLIDAY FUN LUDO,1,6/21/2011 17:08,7.46,,United Kingdom
568346,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,9/26/2011 15:28,1.63,14096.0,United Kingdom
577844,22898,CHILDRENS APRON APPLES DESIGN,6,11/22/2011 10:41,4.96,,United Kingdom
552514,47599B,BLUE PARTY BAGS ,1,5/9/2011 16:30,4.13,,United Kingdom
566816,23346,SPACEBOY BEAKER,24,9/15/2011 10:53,1.25,12731.0,France
568721,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,9/28/2011 16:24,3.29,,United Kingdom
558614,21159,MOODY BOY  DOOR HANGER ,1,6/30/2011 15:56,3.29,,United Kingdom
579623,23311,VINTAGE CHRISTMAS STOCKING ,6,11/30/2011 12:15,2.55,16062.0,United Kingdom
559797,22562,MONSTERS STENCIL CRAFT,12,7/12/2011 13:31,1.25,12720.0,Germany
550965,22776,SWEETHEART CAKESTAND 3 TIER,1,4/21/2011 16:53,9.95,16750.0,United Kingdom
544186,21171,BATHROOM METAL SIGN ,1,2/16/2011 15:55,3.29,,United Kingdom
564820,20774,GREEN FERN NOTEBOOK,1,8/30/2011 12:16,1.63,,United Kingdom
545300,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,3/1/2011 12:24,1.65,15092.0,United Kingdom
579508,22133,PINK LOVE HEART SHAPE CUP,2,11/29/2011 16:33,1.63,,United Kingdom
559506,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,7/8/2011 15:17,4.98,,United Kingdom
540821,22660,DOORMAT I LOVE LONDON,1,1/11/2011 13:16,14.43,,United Kingdom
547871,22521,CHILDS GARDEN TROWEL PINK,5,3/27/2011 14:28,0.85,16931.0,United Kingdom
566204,85014B,RED RETROSPOT UMBRELLA,3,9/9/2011 14:58,5.95,14628.0,United Kingdom
554097,23298,SPOTTY BUNTING,6,5/22/2011 13:01,4.95,12567.0,France
560254,22037,ROBOT BIRTHDAY CARD,12,7/17/2011 13:07,0.42,16678.0,United Kingdom
569250,22963,JAM JAR WITH GREEN LID,12,10/3/2011 10:18,0.85,16747.0,United Kingdom
546544,22195,LARGE HEART MEASURING SPOONS,24,3/14/2011 15:41,1.65,16570.0,United Kingdom
550499,22875,NUMBER TILE COTTAGE GARDEN 7,1,4/18/2011 15:16,4.13,,United Kingdom
552264,84949,SILVER HANGING T-LIGHT HOLDER,6,5/8/2011 11:38,1.65,14959.0,United Kingdom
540288,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,1/6/2011 12:45,1.45,17634.0,United Kingdom
574575,23535,WALL ART BICYCLE SAFETY,1,11/4/2011 17:03,5.95,14971.0,United Kingdom
579834,22299,PIG KEYRING WITH LIGHT & SOUND ,48,11/30/2011 16:09,1.25,17288.0,United Kingdom
570598,16156S,WRAP PINK FAIRY CAKES ,25,10/11/2011 11:55,0.42,14175.0,United Kingdom
557635,22224,WHITE LOVEBIRD LANTERN,4,6/21/2011 15:27,2.95,12748.0,United Kingdom
554112,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,5/22/2011 14:44,3.25,17611.0,United Kingdom
546884,20713,JUMBO BAG OWLS,1,3/17/2011 18:08,4.13,,United Kingdom
547722,21219,SET/4 BADGES BALLOON GIRL,10,3/25/2011 10:19,1.25,12553.0,France
557798,84836,ZINC METAL HEART DECORATION,24,6/23/2011 9:38,1.25,16187.0,United Kingdom
556516,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,6/13/2011 10:46,12.46,,United Kingdom
551776,21773,DECORATIVE ROSE BATHROOM BOTTLE,3,5/4/2011 11:23,1.25,13268.0,United Kingdom
536551,22555,PLASTERS IN TIN STRONGMAN,1,12/1/2010 14:34,1.65,17346.0,United Kingdom
542192,21242,RED RETROSPOT PLATE ,2,1/26/2011 11:27,1.69,14049.0,United Kingdom
537176,21915,RED  HARMONICA IN BOX ,1,12/5/2010 13:26,1.25,16411.0,United Kingdom
571205,23100,SILVER BELLS TABLE DECORATION,12,10/14/2011 12:41,1.25,15620.0,United Kingdom
556489,23321,SMALL WHITE HEART OF WICKER,2,6/12/2011 13:59,1.69,14704.0,United Kingdom
561630,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,7/28/2011 14:16,8.5,14527.0,United Kingdom
537434,21352,EUCALYPTUS & PINECONE  WREATH,3,12/6/2010 16:57,5.91,,United Kingdom
571940,22632,HAND WARMER RED RETROSPOT,12,10/20/2011 9:57,2.1,15301.0,United Kingdom
C550475,82581,TOILET METAL SIGN,-2,4/18/2011 13:59,0.42,13798.0,United Kingdom
540348,22084,PAPER CHAIN KIT EMPIRE,6,1/6/2011 13:56,2.95,12841.0,United Kingdom
563350,22079,RIBBON REEL HEARTS DESIGN ,5,8/15/2011 14:10,1.65,14498.0,United Kingdom
558614,22979,PANTRY WASHING UP BRUSH,1,6/30/2011 15:56,3.29,,United Kingdom
579523,84030E,ENGLISH ROSE HOT WATER BOTTLE,48,11/30/2011 8:08,3.75,15903.0,United Kingdom
575875,22101,MIRROR MOSAIC VOTIVE HOLDER,35,11/11/2011 13:06,2.46,,United Kingdom
549813,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,4/12/2011 12:16,2.55,17972.0,United Kingdom
566577,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,9/13/2011 13:29,8.29,,United Kingdom
537395,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,12/6/2010 14:05,0.55,15356.0,United Kingdom
578921,22730,ALARM CLOCK BAKELIKE IVORY,2,11/27/2011 11:57,3.75,13596.0,United Kingdom
550637,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,4/19/2011 15:39,1.65,14415.0,United Kingdom
549250,84978,HANGING HEART JAR T-LIGHT HOLDER,6,4/7/2011 12:10,1.25,14446.0,United Kingdom
575972,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,11/13/2011 13:01,0.85,14499.0,United Kingdom
546079,22128,PARTY CONES CANDY ASSORTED,12,3/9/2011 11:05,1.25,14534.0,United Kingdom
557231,21484,CHICK GREY HOT WATER BOTTLE,1,6/17/2011 14:09,8.29,,United Kingdom
565475,22652,TRAVEL SEWING KIT,100,9/5/2011 10:47,1.65,14156.0,EIRE
562878,23209,LUNCH BAG VINTAGE DOILY ,1,8/10/2011 10:45,1.65,16241.0,United Kingdom
574298,DOT,DOTCOM POSTAGE,1,11/3/2011 15:56,286.88,,United Kingdom
578998,22866,HAND WARMER SCOTTY DOG DESIGN,1,11/27/2011 16:05,2.1,15436.0,United Kingdom
573481,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/31/2011 11:10,3.75,13994.0,United Kingdom
551719,21626,VINTAGE UNION JACK PENNANT,2,5/3/2011 16:09,1.63,,United Kingdom
536586,22730,ALARM CLOCK BAKELIKE IVORY,4,12/1/2010 16:25,3.75,18229.0,United Kingdom
581238,22781,GUMBALL MAGAZINE RACK,1,12/8/2011 10:53,14.96,,United Kingdom
548896,15044C,PURPLE PAPER PARASOL,6,4/4/2011 16:21,2.95,13767.0,United Kingdom
569406,21704,BAG 250g SWIRLY MARBLES,12,10/4/2011 9:09,0.85,16253.0,United Kingdom
567164,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,9/18/2011 11:51,8.5,14487.0,United Kingdom
542906,22631,CIRCUS PARADE LUNCH BOX ,1,2/1/2011 15:12,4.13,,United Kingdom
551186,22536,MAGIC DRAWING SLATE PURDEY,60,4/27/2011 10:01,0.42,17857.0,United Kingdom
550781,21868,POTTING SHED TEA MUG,12,4/20/2011 13:43,1.25,13097.0,United Kingdom
560298,22386,JUMBO BAG PINK POLKADOT,2,7/18/2011 10:26,4.13,,United Kingdom
547833,22423,REGENCY CAKESTAND 3 TIER,1,3/25/2011 17:34,12.75,16780.0,United Kingdom
547697,85175,CACTI T-LIGHT CANDLES,16,3/24/2011 16:23,0.42,14348.0,United Kingdom
551885,21937,STRAWBERRY   PICNIC BAG,5,5/5/2011 9:18,2.95,16700.0,United Kingdom
551693,22456,NATURAL SLATE CHALKBOARD LARGE ,3,5/3/2011 13:36,4.95,15582.0,United Kingdom
553686,22516,CHILDS GARDEN RAKE BLUE,6,5/18/2011 13:58,2.1,14911.0,EIRE
566482,22865,HAND WARMER OWL DESIGN,12,9/13/2011 9:43,2.1,16609.0,United Kingdom
552675,21902,"KEY FOB , FRONT  DOOR ",1,5/10/2011 15:07,1.63,,United Kingdom
579605,23332,IVORY WICKER HEART LARGE,3,11/30/2011 12:01,1.65,15024.0,United Kingdom
566891,23212,HEART WREATH DECORATION WITH BELL,12,9/15/2011 13:51,1.25,14894.0,United Kingdom
576851,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,11/16/2011 15:41,4.25,15967.0,United Kingdom
571712,22723,SET OF 6 HERB TINS SKETCHBOOK,3,10/18/2011 16:46,3.95,14056.0,United Kingdom
546384,21470,FLOWER VINE RAFFIA FOOD COVER,2,3/11/2011 13:03,3.75,15311.0,United Kingdom
571241,20982,12 PENCILS TALL TUBE SKULLS,1,10/14/2011 14:58,0.85,14592.0,United Kingdom
580272,22632,HAND WARMER RED RETROSPOT,2,12/2/2011 12:52,2.1,15547.0,United Kingdom
573245,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,10/28/2011 12:08,0.29,17841.0,United Kingdom
579286,20985,HEART CALCULATOR,1,11/29/2011 10:57,1.25,17772.0,United Kingdom
561686,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,7/29/2011 8:29,3.95,13148.0,United Kingdom
559506,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,19,7/8/2011 15:17,0.42,,United Kingdom
558881,20725,LUNCH BAG RED RETROSPOT,10,7/4/2011 14:36,1.65,12705.0,Germany
538866,35004C,SET OF 3 COLOURED  FLYING DUCKS,1,12/14/2010 14:40,5.45,17841.0,United Kingdom
556489,47480,HANGING PHOTO CLIP ROPE LADDER,2,6/12/2011 13:59,1.65,14704.0,United Kingdom
550500,21993,FLORAL FOLK STATIONERY SET,1,4/18/2011 15:26,2.46,,United Kingdom
560393,22233,JIGSAW RABBIT AND BIRDHOUSE,1,7/18/2011 13:33,0.59,14808.0,United Kingdom
576503,22112,CHOCOLATE HOT WATER BOTTLE,6,11/15/2011 11:56,4.95,17540.0,United Kingdom
541283,22196,SMALL HEART MEASURING SPOONS,12,1/17/2011 12:34,0.85,12820.0,United Kingdom
571081,22797,CHEST OF DRAWERS GINGHAM HEART ,1,10/13/2011 15:23,16.95,16775.0,United Kingdom
564840,84913A,SOFT PINK ROSE TOWEL ,1,8/30/2011 12:49,3.29,,United Kingdom
572652,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,10/25/2011 12:11,0.39,15805.0,United Kingdom
579291,20725,LUNCH BAG RED RETROSPOT,23,11/29/2011 11:21,4.96,,United Kingdom
559693,22653,BUTTON BOX ,8,7/11/2011 16:21,1.63,,United Kingdom
573367,22609,PENS ASSORTED SPACEBALL,36,10/30/2011 13:17,0.19,16145.0,United Kingdom
547248,21243,PINK  POLKADOT PLATE ,2,3/22/2011 9:23,3.29,,United Kingdom
554275,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,5/23/2011 13:17,1.25,14903.0,United Kingdom
540372,21633,SUNFLOWER DECORATIVE PARASOL,12,1/6/2011 16:41,3.95,13081.0,United Kingdom
577258,21822,GLITTER CHRISTMAS TREE WITH BELLS,2,11/18/2011 12:27,0.79,16764.0,United Kingdom
574012,21790,VINTAGE SNAP CARDS,288,11/2/2011 11:54,0.58,12830.0,United Kingdom
540698,22702,BLACK AND WHITE CAT BOWL,6,1/11/2011 9:24,2.4,17450.0,United Kingdom
551339,22502,PICNIC BASKET WICKER SMALL,1,4/27/2011 17:18,10.79,,United Kingdom
559497,22055,MINI CAKE STAND  HANGING STRAWBERY,1,7/8/2011 13:54,3.29,,United Kingdom
543625,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2/10/2011 15:38,2.95,12583.0,France
550766,22432,WATERING CAN PINK BUNNY,6,4/20/2011 12:30,1.95,17463.0,United Kingdom
549261,22698,PINK REGENCY TEACUP AND SAUCER,5,4/7/2011 12:35,2.95,14903.0,United Kingdom
571225,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,10/14/2011 13:41,1.25,14397.0,United Kingdom
542255,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,1/26/2011 16:43,1.63,,United Kingdom
544700,21826,EIGHT PIECE DINOSAUR SET,2,2/23/2011 10:10,1.25,18041.0,United Kingdom
560930,21391,FRENCH LAVENDER SCENT HEART,12,7/22/2011 10:23,0.75,15829.0,United Kingdom
574479,22946,WOODEN ADVENT CALENDAR CREAM,1,11/4/2011 12:39,16.95,18035.0,United Kingdom
560732,20726,LUNCH BAG WOODLAND,2,7/20/2011 14:55,1.65,14056.0,United Kingdom
537624,20839,FRENCH PAISLEY CUSHION COVER ,6,12/7/2010 14:41,2.95,12748.0,United Kingdom
544089,22469,HEART OF WICKER SMALL,2,2/15/2011 17:51,3.29,,United Kingdom
573074,22350,ILLUSTRATED CAT BOWL ,6,10/27/2011 14:03,2.55,16265.0,United Kingdom
539434,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,12/17/2010 14:41,1.66,,United Kingdom
567911,23313,VINTAGE CHRISTMAS BUNTING,10,9/22/2011 17:00,4.95,14854.0,United Kingdom
560989,22043,CHRISTMAS CARD SCREEN PRINT ,36,7/22/2011 13:20,0.42,15704.0,United Kingdom
574298,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,3,11/3/2011 15:56,2.46,,United Kingdom
558534,85212,MINI PAINTED GARDEN DECORATION ,24,6/30/2011 11:54,0.29,13988.0,United Kingdom
579777,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,11/30/2011 15:13,2.46,,United Kingdom
575754,23354,6 GIFT TAGS 50'S CHRISTMAS ,6,11/11/2011 10:43,0.83,17295.0,United Kingdom
566194,21294,ETCHED GLASS COASTER,8,9/9/2011 13:42,0.39,14711.0,United Kingdom
557331,23241,TREASURE TIN GYMKHANA DESIGN,6,6/20/2011 10:21,2.08,14291.0,United Kingdom
566949,22379,RECYCLING BAG RETROSPOT ,1,9/15/2011 16:32,4.13,,United Kingdom
552702,22355,CHARLOTTE BAG SUKI DESIGN,4,5/10/2011 16:00,1.63,,United Kingdom
570016,21386,IVORY HANGING DECORATION  EGG,24,10/7/2011 10:06,0.19,14911.0,EIRE
579015,23084,RABBIT NIGHT LIGHT,24,11/28/2011 9:54,1.79,12906.0,United Kingdom
537691,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/8/2010 10:39,2.1,13842.0,United Kingdom
539453,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,12/17/2010 17:08,0.85,,United Kingdom
551423,22302,COFFEE MUG PEARS  DESIGN,1,4/28/2011 14:31,2.55,,United Kingdom
577469,21902,"KEY FOB , FRONT  DOOR ",3,11/20/2011 11:25,0.65,15009.0,United Kingdom
561698,15036,ASSORTED COLOURS SILK FAN,12,7/29/2011 10:21,0.83,15974.0,United Kingdom
541289,48173C,DOORMAT BLACK FLOCK ,1,1/17/2011 13:23,7.95,14606.0,United Kingdom
548309,22077,6 RIBBONS RUSTIC CHARM,1,3/30/2011 12:02,1.65,16657.0,United Kingdom
577508,21818,GLITTER HEART DECORATION,1,11/20/2011 12:45,0.39,18127.0,United Kingdom
546984,22273,FELTCRAFT DOLL MOLLY,1,3/18/2011 12:35,2.95,15019.0,United Kingdom
560974,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,7/22/2011 11:55,0.55,14426.0,United Kingdom
572652,22551,PLASTERS IN TIN SPACEBOY,12,10/25/2011 12:11,1.65,15805.0,United Kingdom
566629,23200,JUMBO BAG PEARS,10,9/14/2011 10:32,2.08,15622.0,United Kingdom
572617,23494,VINTAGE DOILY DELUXE SEWING KIT ,6,10/25/2011 11:52,5.95,18272.0,United Kingdom
548452,22730,ALARM CLOCK BAKELIKE IVORY,4,3/31/2011 11:37,3.75,13060.0,United Kingdom
537382,22632,HAND WARMER RED RETROSPOT,4,12/6/2010 13:13,2.1,16710.0,United Kingdom
566450,22726,ALARM CLOCK BAKELIKE GREEN,8,9/12/2011 16:12,3.75,15673.0,United Kingdom
566290,71053,WHITE METAL LANTERN,1,9/11/2011 15:24,3.75,14456.0,United Kingdom
571667,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,10/18/2011 13:04,1.65,14554.0,United Kingdom
559516,21137,BLACK RECORD COVER FRAME,48,7/8/2011 16:08,3.39,14708.0,United Kingdom
551539,23078,ICE CREAM PEN LIP GLOSS ,48,5/3/2011 8:40,1.25,12598.0,France
537864,20713,JUMBO BAG OWLS,20,12/8/2010 16:34,1.95,16700.0,United Kingdom
540412,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/7/2011 10:27,0.85,13842.0,United Kingdom
537823,84992,72 SWEETHEART FAIRY CAKE CASES,3,12/8/2010 14:25,1.28,,United Kingdom
539453,22614,PACK OF 12 SPACEBOY TISSUES,2,12/17/2010 17:08,0.85,,United Kingdom
550496,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,4/18/2011 15:05,4.13,,United Kingdom
578174,22947,WOODEN ADVENT CALENDAR RED,6,11/23/2011 11:37,7.95,13576.0,United Kingdom
576834,22197,POPCORN HOLDER,24,11/16/2011 15:10,0.85,13458.0,United Kingdom
562847,84879,ASSORTED COLOUR BIRD ORNAMENT,8,8/10/2011 9:34,1.69,16245.0,United Kingdom
568588,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,9/28/2011 10:18,3.75,14109.0,United Kingdom
542399,85049D,BRIGHT BLUES RIBBONS ,1,1/27/2011 15:38,1.25,15549.0,United Kingdom
567542,23356,LOVE HOT WATER BOTTLE,6,9/21/2011 10:16,5.95,16626.0,United Kingdom
561089,22479,DAISY GARDEN MARKER,10,7/25/2011 9:50,1.25,17579.0,United Kingdom
572758,22736,RIBBON REEL MAKING SNOWMEN ,1,10/25/2011 18:39,3.29,,United Kingdom
577782,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,11/21/2011 16:17,2.95,16549.0,United Kingdom
549099,21875,KINGS CHOICE MUG,1,4/6/2011 11:07,1.25,16241.0,United Kingdom
